id,image,path,extracted_features
0,,"/home/enrique/github/dl4architecture-demo/images/paris/0.jpg",[0 0 0 0.0461822 0 0.687052 0 0 0 0 0 0.489213 0 0 0 1.86743 0 0 0 0.521817 1.53092 0 1.16828 0.668159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.734119 2.03168 0 0 0.773094 0 1.38289 0 0.0839721 0 0.330093 0.189154 0 0 0.235239 0 0 0.959655 0 0 2.39399 1.01874 0 0 0 0 0 0 0.932895 0 0 0 1.04602 0 0 0 0 0 1.69638 0 0.539284 0 0 0 0 0 1.81825 0 0 0 1.1304 0 0 0 0 0.107158 0 0 0 0 0 0 0 0 0 0 0 3.36985 0 0 0 0 0 0 0.752244 0.0328333 0 0 0.345455 0 0 0.70571 0 0 1.8144 0.0675013 0 0 0 0 0 0.933701 0.159427 0.451656 2.40117 0 0 0 0 0.707026 0 0 0 0 0 0 0 0.916748 0 0 0.654533 1.73134 0 1.08046 0 1.36083 0 0 0 0 0 0 0 0.206299 0 1.7182 0 0 0 0 1.44312 0 0 3.16244 1.00122 0 0 0 0 0 1.96154 1.13085 0 0 0 0 0 0.382683 0 0 0 0.0259606 0 0 0 0.659948 1.89672 0 0 1.47546 0 0 2.33729 2.13719 0 0 0.851555 0 1.22488 0.179629 0 0 0.848788 0 0 0 0 0 0 0 0 1.78972 0 0 0 1.16981 0 0 0 1.9964 1.52726 0.432316 0 1.0619 1.10555 0 0 0.103629 0 0 0.182729 0 0 0 0.280223 0 0 0 0 0 0 0 2.35779 0.952137 0.866934 0 0.424154 1.75818 0 0.10228 0 0 0 0 1.91477 0 0 0 1.94753 0 0 0 1.17706 0 0 0 0 1.51429 0 0.388162 0 1.59986 0 0 0 0 0 6.04342 0.0982943 2.23432 0 2.96304 0.0575703 0 0 0 7.21966 2.47081 0 0 1.31109 0.923247 4.99171 0 0 0 0 6.86024 3.07801 1.0592 0.359948 0 0 0 0 0 1.39036 0 0.824983 0 0 0.364666 0 2.9052 0 0 1.9925 0 0 0.212346 0.624953 0.620137 0.565853 3.75606 0 0.00178248 0 0 0.675153 1.48872 0 0 0 0 0 1.83288 0 0.37441 0 0 0 0.411061 0 0 3.22842 0 0.367053 0 0 0 0 0 0 0 0.278657 1.93344 0 0 0 0 0 0 0 0.308144 2.05643 0 0 1.17607 0 1.40886 1.17228 1.15222 0 0 0 0 0.703331 0 3.04692 0 6.28096 0.72612 0 1.64323 0 0 0 0.572609 0 0 0 0 0 0 0 0 0 0 0 0 0.935146 0.259868 0 0 0 3.32515 0 0.225553 0 0 0 0 0 0.163971 0 0 1.13138 0 0 0 0 0 0 1.78787 0 1.58683 0 0 2.57432 0 4.22944 0 0 2.67954 0 0 3.40922 0 0 0 3.21516 0 0 0 0.441036 0 0.874547 0.177575 0 0 0 0.871708 1.31683 0 0 1.55193 0 0 0 0.66168 0 4.02682 0.000796437 0 0.972119 0.0771366 0 0.45387 0 0.0880813 0 0 0.5275 0 0.202862 0 0 0 0 0.750104 1.65263 2.94107 2.13496 0 0.710616 0 0 0 0 2.48427 0 0 1.41753 0 0 0 0 0 0 0.870906 0.440745 0 0 0 0 0 1.29121 0.467747 0 0.952053 0 0 1.2455 0 0 0.0149327 0 0 0 0 0 2.28664 0 1.60684 0 0 0 0 0 0.590508 0 0 0 0 0.457217 2.37288 0 0.42232 0 0 0 0.614525 0 0.64211 0 0 0.331156 1.23038 0 0.118963 2.15524 0 0 0 0.617598 0 0 0 0 0 0 0.644803 0 2.12219 3.08581 0 0 0 0.00274491 0 0 0.938318 0 1.21695 0 0 0 0 3.94728 2.25926 0 0 0 0 0 2.6646 0 0 0 0 0 0.865657 0 0 0 0 0 0.289891 0 0.938833 0 0.593232 0.331161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30357 0.595794 0 0 1.86302 0 0 0 0 2.76887 0.984237 0 0 1.71872 0 0 0 0.146001 0 0 0 0 0 0 0 2.21729 1.24852 1.65915 0 0 0 0 0 0 0 0 0 1.98166 0 0 0 0 0.814845 0.819955 0.559737 0 0.982968 0 0 0.525361 0 0 0 0.458511 2.31529 0.159298 0.0235107 0 0 0.340828 0 0 1.69433 1.10998 0.90414 0 0 0.0381402 0 0 0 2.01712 0 0 1.1991 0 0 0 0 2.33406 0 0.769196 0 1.01238 0 0 1.9716 1.51334 1.62136 3.04314 0 0 0 0.494549 0 2.49662 0 0 0 0 1.37763 0 0 0 0 0 0 0 0 2.81482 0 0 0.572572 2.67099 0 0 1.16751 0 0 0 0 0 0 0 1.07665 0 0 0 0 0 0 0 0 0 0 0 0 0.660103 0 0 0 0 1.02915 0.336431 0 0.416233 0 1.11904 0.976771 0 0 0 0 0 0 0 1.79411 1.41357 0 0 0 0 0 0 0 0.0887612 0 3.15763 1.34341 0 0 1.72741 0 1.11506 0 0 0 0 0 0.349104 0 0 0 0 0 0 4.6131 0 0 1.06769 0 0 0 0 0 0 0 0 0 0 1.84574 0 0.025407 0.455674 0 0 0 0 0 0 1.23445 0.00567788 0.707281 0.0363246 0 1.32682 0 0 0 0 0 0 0 0 0 0.378418 0 1.13327 0.665833 0 0 0 0 1.51482 0 0 0 0 0 0 0 0 1.13066 0 0 0.16158 0 0 0 0 0 0 0 0 1.77467 0.522314 0 1.17885 0 0 0 0.723096 0 0 0.779051 0 0 0 0 0 0.269995 0 0.148692 0 0 0 0.718542 0.798782 0 0 0 1.02133 0 0 0.603225 0 0 0 0 3.09432 1.93853 0 0 1.24934 0.935611 0.682506 0 0 0 0 0 0.131661 0 3.31796 0 0 0.223887 0 0 0 0 0 0.208865 0 0 0 0.0585862 0 2.35871 0 0 0.543525 0 0 0 0 0 0 0 0.173456 0 0 0 0 0.415278 0 0 0 0.401814 0 0 0 0.396001 0 0 0 0 0.446564 0 1.18554 0 0 0.0731272 0 0 0.628907 0.812213 0 0 0 0 0 0 0.217206 0 0 0 0 0 0 0 0 0 0 1.57553 0 0 0 0 0.655204 0 0 0 0 0 3.44931 1.99948 0 0 0 0 0 0 0 0 2.01895 1.24372 0 0 0 1.98725 0 0 0 0 0 0 0 4.68454 0.80089 0 1.65652 0 0 0 1.11744 0 0 0 0 0 0 0 0 0 0 0 0.514121 0 0.674136 0 0.361482 0.304556 0 0.809261 0 0.3409 0 0 0 2.34619 1.95186 0 0 0 1.09204 2.12348 0 0 0 1.13489 0 2.11995 0.75377 0 0 3.11414 0.617825 1.79724 0.8669 0 0 0 0 0.272656 0.551943 0 0 0 0 0 0 0 2.50995 1.84612 0 0.161539 0 3.18451 0 0 2.74379 0 0 0 0 0 0 3.05817 0 0 2.27891 0 0 0 0 0 0 0 0 1.39665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.344846 2.94228 2.58112 1.54857 0 1.45399 0 0 0 0.817265 0 0 3.52133 0.353193 0 0 0 0 0 0 0 0 0.035513 0 0 0 0 0.166632 0 0 0 0 0.34051 0 0 0 0 0 0 0.957077 0 1.50305 0 0 0.920767 0 0 0 0.612285 0 0 0 1.79732 0 0 2.87665 0 0.223004 0 0.0772775 0 0 2.15125 0.105142 0 0 0 0 0 0 0 0 0 0 0.786099 0.00181514 0 0 0 0.983506 0.218373 0 0.361476 0 1.7196 0 0.842857 0 0 0 0 0 3.24374 0 0 0 0 0 0 0.0994623 0 0 0 0 0 0 0 2.05653 0 2.89964 0 0 0 0 1.9545 0 1.68564 0.545798 0 0.855407 0 0 0 0 0 1.75257 0 0 0 0 0 3.46997 0 0.214643 0 0 0 0 0 0.559805 0 0.544648 0 0.474261 0 0 0 4.09799 1.67293 0 0 0 0 0 0 0 0 0.368149 1.68925 0 0 0 0 0 0 0.791775 0 1.20238 0 0 0 0 0.450957 2.08711 0 0.748206 0 0 0 2.59086 0 0.100439 0 0.396706 0 0 0 0 0 0 0.3037 0 2.76748 0 0.295449 0 0 1.41594 0 0 0 0 1.37033 0 0 0.0525352 0.620742 0 0 0 1.4573 0 0 0 0 0.364739 0 0 0 0 2.56859 0 0.0833046 0.618681 0.685341 0 0 0 0.962884 2.44967 0 0 2.32617 0 0 0 0.0684814 1.13965 0 0 0 0.628252 0.0436099 0 0 0 1.40715 0 2.73739 0 0.502389 0 2.93081 0 0 0 0 0 0 0 0 0 0 0 1.51576 0 0.444714 0 0 0 0.589161 0 0 0 2.63977 0 0 0 1.48084 0 0 0 0 0 0 1.93876 0 0 0 0 0 0 1.62705 1.55949 0 0 0 0 0 1.02807 0 1.92456 1.31532 3.34014 1.34842 0 0 0 0 2.83132 0 0 1.29454 0 3.51677 0 2.41044 0 0 0 1.37791 2.16458 0 0.979354 0 0 0 0 0 0 0 0.598954 0 0 0.395998 0 0 0 0 0.130848 0.9976 0.635509 1.53756 0 2.02227 0 2.79613 1.05451 1.70846 0.993099 0 0 0 0 0.47496 0 0 0 0 3.76891 1.67201 0 1.73568 1.54803 0 0 0 3.30229 0 0 0.815976 0 0 0 2.81752 1.19888 0 1.79926 0 0 1.41016 1.38387 0.253209 0 0 0 0 0 0 0 0 0 3.06252 0.656876 0 0 0 0 0 0 1.0807 0 0 0 0 0 1.07521 1.80918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.91143 0 0.563106 0 0 0 0 0 2.3177 0 0 0 0 0 0 0 0 0 0 1.45394 0 0.254927 0 0 0 0.772027 1.03113 0 3.43853 0 0 0.65881 0.967149 1.20622 0 0 0 0 2.21608 0 0 0 0 1.75486 0 0 0 0 0 1.39746 0 0 0 0 0 0 1.37515 0 0 1.35099 0 0.287471 0 1.14574 1.56471 0.17394 0 0 0 0 1.07413 0 0 1.60159 0 0 0 0 0 0 0 0.165182 0.326108 0 0 0 0 2.16674 0 0 0 0 1.01361 0 0 0 0 0 0 0 0 0 0.399788 2.11168 0 0 1.38208 0 0 0 0 0 0 0.536361 0 0.941236 1.00719 0 0 0 0 1.65944 0 0 0 0.460327 0.319752 1.27241 0 0 0 4.7496 2.17176 0 0.579849 0 0 1.776 0.0805061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.152763 0 0 0.752872 1.36633 0 0 0 0 0 0 0 0.881662 0 0 1.17526 0 0 0.584768 0 0 0 0 0 1.4265 0.462548 0.250653 1.55923 0 0 0 0 0 0 0.402179 0 0 0 0 1.00203 0 0.750819 0.563784 0 1.50923 0 0 0 0 0 2.09767 0 0 0 0 0.460968 0 2.40719 0 1.31895 2.29591 0.363943 0.506158 0 0 0 0 0 0 0 0.115481 0.56637 0 0 0 0 0 2.49658 0.294956 0 0 1.59586 0 0.51117 0 0.339878 0 0 0 0 0 0 0 2.92657 0 1.27601 0 0 0 0 0 0 0 0.842382 0.467594 0 0 0 0 0 0 0.0216181 0 0 0 2.77781 1.45241 0.793014 0 0 2.39633 0 0 1.60915 1.00027 0 0 0 0.488473 0.165007 0 0 0 1.98635 3.18187 0 0 0 0 0 1.80543 0 0 0 0 0 0 0 0 0 0.0800434 4.36709 0 0 1.37605 0 1.34976 0 0.712936 0 0.867109 0 0 0 3.408 0 1.05456 0 0 0 0 0 0 0 0.811354 1.5668 2.26726 0 0 1.55363 0 0 0 0 0 0.936132 0 0.631995 0 0 0.089947 0 0 0 0 1.65003 0 0 0 0 0.627034 0 0 3.90994 0 0.0464457 0.644083 2.10893 1.49736 0 0 0.0285875 0 0 0 0 0 0 0 0 0 0.741779 0 0 0 1.47576 0 0 2.08578 0 0.172416 0 0 0.293618 0.989846 0 1.03352 0 0 0 0 0 4.47489 0.784751 0 0.776408 0 0.403041 0.49644 0 0 0 1.42644 0 0 0.87824 0 0 0 5.28487 0 0 0 0 0.338821 0 0 0 0 0 0 0 0 2.50946 0 0 0 1.07003 0 0 1.07992 0 0 0 0.536642 1.65295 0.376644 0.264193 0.172435 0 0.700961 0 0 0 0 0.441359 0 0 0 0 0 1.05253 0 0 0 2.13907 0 0 0 0 0 0 0 1.93744 0 0 0 0 0 0 0 1.38349 1.7392 0 0.571679 0 0 0.927991 0 0 0 0 0 0.332185 0 0 0.57522 0 0 0 0 0 0 0 0.353629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.184261 0 0 0 0 0 0 0 0 0 0 1.49909 1.49202 1.1344 1.32987 1.4006 0 1.07885 0 0 1.72941 0 1.35701 0 1.28221 0.511349 0 0.440998 0 0.100483 0 0 1.82536 2.37514 0 0 0 2.64296 0 0 0 0 1.08564 0 0 0 0 0.835542 0 0 0.0631742 0 1.08738 0.0414493 2.03317 0.296344 0 0 1.3622 0 0 0 0 0.316193 0 0 0 0 0 0 0.877083 0 3.67872 0 0.197322 0 0 0.165567 0 0 0 0 0 0 0 0.464985 0 0.429285 0.620641 2.12952 0 0 0 0 1.48729 0.576816 1.63604 0 0 0 3.56548 0.713792 0 0 1.38339 4.59994 0 0 0 0 0 0.386457 1.42993 1.82589 0 0 0.297365 0 0 0 2.35614 0 0 0 0.571693 0 0.599728 0 1.17282 0.189311 0 0 0 3.52642 0 0 0 0 0 0 0 0 0 0 0.548769 0 0 0 0 1.03102 0.661968 0 0.157824 0.711136 0.702811 0 0 2.72253 1.29083 0 0 0 0 0 2.08288 0 0 0 0 0 0 0 0 0 0 0 0 1.56714 0 0 0 1.62291 0 0 0.578786 0 0 0.145059 0 0.890738 0.826002 0 0 0 0 0 0 0 0 0 0 1.06603 0 0 0 0 0 0 0 0.612447 0 0.420669 0 0 0 0 0 0 0.0727242 3.21629 0.388668 0 2.5607 0.00544429 0 1.18211 2.40169 0 0 0 0 0 0 0 1.73453 0 0.676404 0 0 0 0 0 0 1.77711 0 0 0 0 0 0 4.53258 0 0 0 0 0 1.32254 0 0.674485 0 0 0.446985 0 0 0 0 0 1.70937 0 0 0 0 0 0 3.67093 0 0 0 0.78352 0.483295 0 1.94661 0 0 0 0 0 0 0 0 0 0 0.0799218 0 0 0 0 0 0 0 0 0.543816 0 0.523266 0 0 0 0 0 0.00966203 0 1.9431 0 0 0 0.1834 0 0.960171 0 0 0.241 0 0 0.265069 0.971808 0 0 0 0 2.12007 2.92181 0 0 0 1.97231 0 0 0 0 0.01439 1.3624 0 0 0 1.42247 0 0 0.220728 2.39388 1.17999 0 0 0 0 0 0 0.781144 0 0.170392 0 0 0 0 2.95449 0 1.66126 0 0 0 0 0 1.45118 0 0 0 0 0.452204 0 0.400701 0 0 0 0 0 0 0 1.13393 0 0 0.384079 1.40725 0 1.7364 0 0 0 0 0.158299 0 0 1.93759 0 0.507524 0 0 0 0 0 0 0.143122 0 0 0 0.487113 0 0 0 0 0 0 0 0 0 1.17146 0 0 0.11579 0 0 1.27818 0 0 0.39797 3.48988 0 0 0.0546994 0 0 0 0 0 0 0 0 0 0.102544 0 0 0 0 0 0 1.0462 0.668535 0.0370119 0 0 0 0 0 0 0 1.46573 0.603962 0 0 0.213544 0 0 0 0 0 0 0 0 0 0 0 0 2.39237 0 0 0 1.52307 0 0.706254 3.99988 0 0.459824 0 0 0 0 0.209482 0 0 0.35656 0 0.845396 0 0.0357066 0 0 0.165307 0 0.923868 0 0 0 0 0 0 0.55879 0 4.436 0 0.0657431 0 0 0 0 0 0 0 0 0 2.32809 0 0 3.95164 0 0 0 0 0.788221 0 0 0 0 0 0 0 0 0.0481411 1.59234 0 3.00593 0 0 0.284117 0 0 0 0 0 0 1.28648 0 2.54318 0 0 0 0 0 0.471539 0 0 0 0.831348 0 0 1.77657 0 0 0 0 0 0 0.0354583 0 0 0 0 0 0 1.58236 0 0 0 0 0 0 0 0 0 0 0 2.07752 0 0 0 0.837771 0 2.44411 0 0 0.236906 0.519666 0 0 3.2878 0 0 0 0 0 0 0 0 0 2.38427 0.505984 0 0 0.275063 0 0 0.309229 0 0 0 1.42816 0 0 0 0 0 0 4.42158 0 0 0 1.06248 0 0 0 0 0.111809 0.949252 1.42884 0 0.591937 0 0 0 0 0.454746 0.413637 0 0 0.888022 0 1.24785 0.984299 0 0 0.124129 1.61377 0 0 0.810175 0 0 0 0 0 0 0 0 0.409951 0 1.15228 0 0.327413 0 0.717836 0 0.162003 1.35977 0 2.509 0 0 0 0 0 0 0.24054 0 0 0 2.68047 0 0 0.690921 0 0 0.753725 1.04012 0.706203 0 0 0.270661 1.96438 0 2.65307 0 0 0 0 0 0 0 0 0 0.34888 0.611346 0 0 0 0 0 0 1.73794 0 0 0 0 0 0 0 2.56825 0 2.14999 0 0 0 0 0.743425 0 0 0 0 0 0.586053 0 0 1.80035 0 0 2.65088 0 0 0 0 0 0 0 0.998025 0 0 0.469365 1.59167 4.73605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.97159 4.63839 0 0 0 0.162106 0.0728226 0 2.95279 0 0 0.199541 0 0.176471 0 0 0 1.80154 0 0 0 0 2.76493 0 0 0 0.16522 0.646177 0 0 0 0 0 0 0.876875 0.52597 0 1.66909 0 0 0 0 1.18781 1.98383 0.759889 0 0 2.29704 0 0 0 0 0 0 0 0 0.141487 1.80113 0 0 0.571733 1.69806 0 0 0 0 1.63906 0 0 1.46613 0 0.398135 0.47822 0 0.609341 0 0 0.603788 0.531096 0.679926 0 0 0.915101 0 0.475189 1.17327 0 0 0 0.991128 0 2.24449 0 0 0 0 0 0 0 0 0 2.06104 0 1.19649 1.19397 0 1.37095 0 0 0.230075 0 0 0.289103 0.37513 0 0 0 0 0 0 0 5.94537 0 0 2.24494 0.481741 0 0 0 0 0.790982 0 0 1.56547 0 0 0 1.27657 0 0 0 0 1.2264 0 0 0.531346 0 0 0 0 0 3.6024 0 2.56563 0.121437 0 0 0 2.67353 0 0 0 1.60197 0 0 2.31573 0.174636 0 0 1.70914 0 0 0 0 0 0 0 0 0 2.70513 0 0.842729 0 0 0 1.2557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.330152 0.442637 0 0.22319 0 0 0 0 0 0 0 0 1.34822 0.524944 0 0.481257 0 0 0 0 0 0 2.18435 0 0 0 0 0 0 0 0 0 0 0.0831769 0 0 0 0 0 0 0 0 0 0 0 1.06595 0 0 0 0 0 0 0 0 0.359176 0 0 2.42824 0 0.229149 0.0133163 0.895388 0 0 1.90706 0.0537859 0 0 0 0 0 0.575296 0 1.55751 2.51321 0 2.09242 0 0 0 0.658308 0 0 0 1.0365 0 0 1.19594 0 0 0.801214 0 0 0 0 0 2.62488 0 0.0845501 0 2.15716 0.387884 1.18141 0 3.96049 0 0 0 0 0 1.96037 0 0 0 0 0 1.45417 0 0 0 2.32521 0 0.817695 2.63203 0 1.80965 0 0 0 0 0 1.50358 0 0 2.11066 0 0 0 0 0 0.547777 0 0 0 0 0 0.66775 0 1.70793 0.108981 0 0 0 2.23958 0 1.62835 2.21845 0 0.262883 0 0 0 0 0 0.160351 2.95631 0 0 1.49051 0 0.808937 0 0 0 0 0 0 1.48295 0 1.18421 0 0 1.79171 0 0.226199 0.734273 0 0.306683 0 0 0 0 0.415687 0 1.31157 3.5898 0 0 0 0 0 0 1.10381 0 0 0 0 3.1117 0 0 0 2.62668 0 0 0 0 0 2.99745 0 0 0 0 0 1.06627 0 0 0 0 0.880747 0 1.51434 0 0 0 0 0 0 2.41476 0 0.639133 0 0 0 0 0 0 0 0 0 0.601042 0 0 0 0 0 1.30369 0 0 0 0 0 0 1.38373 0 0 0 0 0.240655 0 0 1.27894 0 0 0.288217 0 0 0 0 0 0 0 0 1.51319 0 0 0 0 0 0 0.90754 0.406732 0 0 0 0 0 0 0 0 0 0 0.55191 0 0.324486 0.396642 0 0.434014 0 0 1.19282 0 3.17699 0.682257 0 0 0 0 3.2591 0 0 0 0.213119 0 0 0 0 0 0 0 2.81585 0 0.632997 0 0 0 1.2711 0 0 0.95798 0 0 0 0.54119 0 0.0979632 0 0.411237 0 0 0 0.928709 0 0 0 0 0 0 0 0 0 0.117494 1.96681 0 0 0 2.87314 0.183049 0 0 0 0.730768 0 0 0 0 0 0 0.234987 0 0 0 0 0 0 0 0 0 0 0 2.94137 0.0604203 0.733015 0 0.920958 0.78784 0 0 3.7532 0 0 0 0 0 0.781799 0 0 0 0 2.91703 0 0 0 0 1.06736 1.12719 0 0 0.124645 0 1.4263 0 1.51913 1.74519 0.359496 0 0 0 0 1.26138 0 2.76828 0 0 0.00259185 0 0 0 2.10437 0 0.865904 3.29641 0 0.967186 0 1.46333 0 0.948614 0.743213 0 4.09677 0 0 2.45445 0 0 0 0 0 0 0 0 0 0 1.04518 3.47726 0 0 0.294298 0 0.616446 0.245737 0 0 0 0 0 0 1.07547 1.03493 0 0 0 0.872547 0 0 0.997758 0 0 0 0 0 0 0 1.78896 1.9574 1.71736 0.720724 0.642154 1.74024 0 1.12311 0 0 1.9112 0.133417 0 0 0 0 0.313858 0 0 0.531214 0 0 0.343449 0 1.07675 0 0 0 0 0 1.9741 1.77813 0 0.986172 0.198512 0 1.07072 0 0 1.73454 0 0 0 0 0 0.581547 0 0 0 1.0709 0 0 0 0 0 0 3.30096 2.03223 0 0 0.62826 0 0 0.264762 0 0 0.378178 0 0 0 0 0 0.450214 1.33201 0 2.40309 0 1.07099 0 0 0 0.269498 0 0 0 1.98654 0 0 2.52028 0.594697 0 0 0.233732 0 2.00364 0 0.360462 0 0 0 0 0 0 0 0 0 2.19209 0 0 1.1995 0 0 0 0.615474 0 0 0 0 0 0 0 0 0 0 0 0 3.17298 0 0 0 0 0 1.15692 0.464935 0 0.232246 0 0.750178 0 2.41852 0 1.95509 0.757617 0 0.212204 0.998897 0 0 0 3.01555 0 0 0 0 0 0 0.364778 0 0 2.26883 0 0 0 0 2.84212 0 0.707086 0 0.706125 0 0.819548 0 0 0 0 0 0 0 0 0 0 0.699351 0.6023 1.59215 0 1.21479 0 0 1.28422 0 0 1.68461 0 2.93372 0 1.11258 0 0.67614 0 0.202156 0 0 0 0.721747 0 0 0 0.153612 0 0.629948 0 0 0 1.76608 2.00358 0 0 0.331859 0 0 0.927458 1.62036 2.36135 0 5.15106 0 0 0 0 1.52694 0.574182 0 0 0 0 0 0.204215 0 0 0 2.59465 0 0 0 0 0 0 0 0 0 0 0.0771322 0 5.17068 0 0.0569692 3.57543 0.492407 1.9068 0.756846 0 0.426704 0 0 0 0 1.51159 0 0 0 0 0 1.37626 0 0 0 0.271159 0 3.67073 0 0 2.28784 1.93428 1.00493 0 1.89801 0 0 0 1.62215 0.0472232 0 0 0.534485 0 0 0 0.815495 2.04304 0 0 0 1.48928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.888051 0 0 0 0 1.93336 0 0 0 0 0 0 0 0.627474 0 0 0.216828 0 1.33022 0 0 0 0 0 0 1.3037 0 0 0 0 0 0 0 0 0 0.541867 0.107696 0 0 1.16301 0 0.671401 0 0.247459 0 0 0 0.25647 0 0 0.242844 0 0 0.574633 1.54434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.157128 0.556126 0 0 0.295355 2.34758 0 0 0 0 0 0 0 0 0 0 0 0.975975 1.10692 0 0 0 0 0 0 1.52415 0 0.240128 1.15197 0.0914983 0 0 0 0.107004 0 0 0.112402 1.30899 0 0 0 2.05753 1.38355 0 0.392593 0.55333 0.11533 0.872971 0 0 0 0 0 0 0 2.12533 1.14323 0 0.687281 0 0.709455 0 1.4087 0 0.369152 0 0 1.68008 0 0.86656 0 0 0 2.66292 0 0 0 0.892464 0 0 0 1.28932 0 1.74225 0 0 0 1.65859 0 0 2.44667 0 0 1.40402 0 0 0 0 0 0 1.77557 0 1.01422 0 0 0 2.82399 0 0 0 0 0 2.15598 1.75271 0 1.12975 2.08458 0 1.21262 1.73841 0.237914 0.540757 0 0.108488 0.407431 3.87316 0 1.56531 0 0]
